OBS,DATE,TIME,ID,ACTION,M,F,SAM,JV
SE,30/04/2019,13:10:00,0C7,S,0,0,0,1
SE,30/04/2019,13:20:00,0S4,R,0,0,0,0
SE,30/04/2019,13:30:00,,NA,0,0,0,0
SE,30/04/2019,13:40:00,3I9,T,0,0,0,0
SE,30/04/2019,13:40:00,,NA,0,0,0,0
SE,30/04/2019,13:50:00,96B,T,0,0,0,0
SE,30/04/2019,14:00:00,0J4,NA,0,0,0,0
SE,30/04/2019,14:00:00,,NA,0,0,0,0
JC,01/05/2019,07:50:00,,NA,0,0,0,0
JC,01/05/2019,08:00:00,30Z,CF,0,0,0,0
JC,01/05/2019,08:00:00,4D3,CF,0,0,0,0
JC,01/05/2019,08:10:00,7Q8,CF,0,0,0,0
JC,01/05/2019,08:10:00,5R1,CF,0,0,0,1
JC,01/05/2019,08:20:00,7G9,R,0,0,0,0
JC,01/05/2019,08:30:00,7A2,CF,0,0,0,0
JC,01/05/2019,08:40:00,30Z,CF,0,0,0,0
JC,01/05/2019,08:50:00,,NA,0,0,0,0
JC,01/05/2019,09:00:00,7H9,CF,0,0,0,2
JC,01/05/2019,09:10:00,7A2,R,0,0,0,0
JC,01/05/2019,09:20:00,9N9,CF,0,0,0,0
JC,01/05/2019,09:20:00,,NA,0,0,0,0
JC,01/05/2019,09:30:00,,NA,0,0,0,0
JC,01/05/2019,09:40:00,,NA,0,0,0,0
JC,01/05/2019,09:50:06,,NA,0,0,0,0
JC,01/05/2019,10:00:00,,NA,0,0,0,0
JC,01/05/2019,10:20:16,,NA,0,0,0,0
JC,01/05/2019,10:30:00,,NA,0,0,0,0
JC,01/05/2019,10:40:00,4N3,CF,0,0,0,1
JC,01/05/2019,10:50:00,7G9,CF,0,0,0,0
JC,01/05/2019,10:50:15,3I3,T,0,0,0,0
JC,01/05/2019,11:00:00,97V,CF,0,0,0,0
JC,01/05/2019,11:00:00,6H9,R,0,0,0,0
JC,01/05/2019,12:30:00,,NA,0,0,0,0
JC,01/05/2019,12:40:00,5K5,R,0,0,0,0
JC,01/05/2019,12:50:00,5K5,R,0,0,0,0
JC,01/05/2019,13:00:00,,NA,0,0,0,0
JC,01/05/2019,13:10:00,4P8,R,1,0,0,0
JC,01/05/2019,13:20:00,4N3,T,0,0,0,0
JC,01/05/2019,13:30:00,2J6,S,0,0,1,0
JC,01/05/2019,13:40:00,2M3,F,0,0,0,0
JC,01/05/2019,13:40:00,,NA,0,0,0,0
SE,01/05/2019,07:30:00,3I6,R,0,0,0,0
SE,01/05/2019,07:40:00,6W0,R,0,0,0,0
SE,01/05/2019,07:50:00,33T,T,0,0,0,0
SE,01/05/2019,08:00:00,6B8,R,0,0,0,0
SE,01/05/2019,08:00:00,5U6,R,0,0,0,0
SE,01/05/2019,08:10:00,07D,CF,0,0,0,0
SE,01/05/2019,08:10:00,77I,CF,0,4,0,1
SE,01/05/2019,08:10:00,6W7,CF,0,0,0,0
SE,01/05/2019,08:20:00,07D,CF,0,0,0,0
SE,01/05/2019,08:20:00,6K5,CF,0,0,0,0
SE,01/05/2019,08:20:00,84EE,CF,0,0,0,0
SE,01/05/2019,08:30:00,8A7,CF,0,0,0,0
SE,01/05/2019,08:30:00,4G8,T,0,0,0,0
SE,01/05/2019,08:40:00,8M1,CF,0,0,0,0
SE,01/05/2019,08:40:00,,NA,0,0,0,0
SE,01/05/2019,08:50:00,4U9,F,0,0,1,0
SE,01/05/2019,09:00:00,7G1,F,0,0,0,0
SE,01/05/2019,09:10:00,2D0,CF,0,0,0,0
SE,01/05/2019,09:10:00,,NA,0,0,0,0
